7.078699363249366172e+01 8.808660033750742674e+06
6.959355057321963045e+01 8.797529231013234705e+06
6.842034015966677885e+01 8.786300633785117418e+06
6.726684142978072600e+01 8.774981384186370298e+06
6.613211600429646353e+01 8.763568988838339224e+06
6.501618716909386819e+01 8.752056523024085909e+06
6.391904594970071685e+01 8.740446530908120796e+06
6.284024616798922125e+01 8.728741410556919873e+06
6.177897406600581576e+01 8.716938960701536387e+06
6.073563566097258359e+01 8.705032686488594860e+06
5.970981920615840011e+01 8.693029617034496740e+06
5.870077969218277758e+01 8.680927687164938077e+06
5.770852976228916020e+01 8.668720628793824464e+06
5.673272059672540735e+01 8.656411087954387069e+06
5.577334377962859691e+01 8.643997318626416847e+06
5.482974161995578299e+01 8.631481885068526492e+06
5.390191772398610226e+01 8.618858861351056024e+06
5.298926693373357466e+01 8.606130922438882291e+06
5.209208290859667301e+01 8.593292399585127831e+06
5.120977889158639584e+01 8.580350148482855409e+06
5.034181842452495914e+01 8.567298526290167123e+06
4.948873091525971546e+01 8.554132216179180890e+06
4.864947470855757672e+01 8.540862073179170489e+06
4.782431060073432150e+01 8.527474728519042954e+06
4.701298271052492339e+01 8.513977076515434310e+06
4.621479900660062867e+01 8.500367891592387110e+06
4.543021306824777383e+01 8.486638336485996842e+06
4.465855618513631242e+01 8.472799100891049951e+06
4.389962688410059144e+01 8.458841403504192829e+06
4.315342431882304908e+01 8.444764451586641371e+06
4.241955008662200299e+01 8.430571201277349144e+06
4.169800130655883663e+01 8.416257075933799148e+06
4.098840280314577456e+01 8.401825070849506184e+06
4.029057831583989469e+01 8.387270756573017687e+06
3.960419035244436969e+01 8.372593557651034556e+06
3.892940481229187100e+01 8.357789376502350904e+06
3.826573083341513382e+01 8.342864928381418809e+06
3.761316940755813931e+01 8.327812537136732601e+06
3.697141511869864416e+01 8.312635395848941058e+06
3.634032344188165098e+01 8.297329621338768862e+06
3.571975118696595786e+01 8.281894978489594534e+06
3.510955639409969820e+01 8.266331218268601224e+06
3.450934605988296511e+01 8.250638118639810942e+06
3.391924923614142529e+01 8.234808826931275427e+06
3.333889051044760521e+01 8.218850070651592687e+06
3.276815460411904013e+01 8.202755089670928195e+06
3.220692563641073036e+01 8.186524032590555027e+06
3.165498053763160158e+01 8.170157011630020104e+06
3.111231603656950284e+01 8.153650949870301411e+06
3.057861496194776763e+01 8.137009284953132272e+06
3.005377893435852243e+01 8.120225831178081222e+06
2.953761470691524593e+01 8.103300981716372073e+06
2.903012021057120151e+01 8.086232026865709573e+06
2.853101790465615295e+01 8.069022525116626173e+06
2.804022070567736336e+01 8.051666735060960986e+06
2.755755775766056459e+01 8.034165253453711979e+06
2.708294578868144598e+01 8.016515664796507917e+06
2.661622287396507858e+01 7.998718648078540340e+06
2.615723495896542161e+01 7.980771910598963499e+06
2.570583522499666174e+01 7.962673289245510474e+06
2.526202144031430308e+01 7.944420744314581156e+06
2.482551250729570569e+01 7.926018075719608925e+06
2.439630940831678174e+01 7.907457517819282599e+06
2.397421412391705431e+01 7.888743000846303999e+06
2.355916302372415316e+01 7.869869859741070308e+06
2.315097255966497869e+01 7.850839233825517818e+06
2.274958438227331214e+01 7.831646702628265135e+06
2.235488210455513780e+01 7.812293544465699233e+06
2.196675332788255730e+01 7.792778266928699799e+06
2.158503831551750096e+01 7.773099456966180354e+06
2.120963676139076526e+01 7.753253135781154037e+06
2.084054653783656263e+01 7.733238177720863372e+06
2.047757097263327708e+01 7.713058741814864799e+06
2.012057312787239738e+01 7.692708399029417895e+06
1.976955349613893986e+01 7.672183653543882072e+06
1.942437772027180642e+01 7.651488848195833154e+06
1.908491903769135689e+01 7.630620499363605864e+06
1.875113569030219196e+01 7.609575328103229403e+06
1.842286887426994113e+01 7.588355200098669156e+06
1.810004412110192007e+01 7.566954492056809366e+06
1.778262306844199969e+01 7.545372787154768594e+06
1.747042699933137300e+01 7.523612109076962806e+06
1.716345657844070161e+01 7.501664770059373230e+06
1.686157635555968426e+01 7.479535416868931614e+06
1.656472160794487536e+01 7.457218998043770902e+06
1.627279793417336506e+01 7.434715420148487203e+06
1.598574386517395851e+01 7.412022283810398541e+06
1.570344207830907735e+01 7.389139615853805095e+06
1.556405236228232880e+01 7.366062892553528771e+06
1.542580954602347632e+01 7.354524371743193828e+06
1.528874073374261400e+01 7.342936045984184369e+06
1.515281858607917798e+01 7.331300797481502406e+06
1.501804272332354984e+01 7.319616945246824063e+06
1.488436184576284660e+01 7.307885090275882743e+06
1.475180200614950543e+01 7.296101363820788451e+06
1.462036270482200351e+01 7.284268657248343341e+06
1.449001900625332162e+01 7.272387571662838571e+06
1.436074714674121644e+01 7.260456492553380318e+06
1.423257089238493478e+01 7.248473857760758139e+06
1.410546636616858862e+01 7.236442497744034044e+06
1.397941079985559654e+01 7.224360831419060938e+06
1.385440455376626190e+01 7.212227317031496204e+06
1.373044754045717220e+01 7.200042613357844763e+06
1.360753924315417684e+01 7.187807357021690346e+06
1.348563676686381640e+01 7.175522166193980724e+06
1.336476151622930608e+01 7.163183396797723137e+06
1.324489249379634970e+01 7.150793851795758121e+06
1.312600965654019980e+01 7.138352039572130889e+06
1.300813312209068684e+01 7.125856515004266053e+06
1.289124268278791519e+01 7.113310051443137228e+06
1.277531903638888444e+01 7.100711184539000504e+06
1.266036240941472002e+01 7.088058485785453580e+06
1.254637262007166143e+01 7.075352632959176786e+06
1.243333104966705527e+01 7.062594290959870443e+06
1.232123764954754463e+01 7.049782052282960154e+06
1.221007453124050635e+01 7.036916588260804303e+06
1.209984175391161365e+01 7.023996523401902989e+06
1.199052211506484866e+01 7.011022542818376794e+06
1.193620896634515915e+01 6.997993300959385000e+06
1.188211575869220660e+01 6.991479191225044429e+06
1.177462244603360908e+01 6.984950560693412088e+06
1.166800947567108793e+01 6.971812861381064169e+06
1.156230905290239619e+01 6.958617958206687123e+06
1.150977326035965653e+01 6.945370537044149823e+06
1.145747330052034840e+01 6.938744725772212259e+06
1.140539336882102717e+01 6.932107076968918554e+06
1.135351815843634249e+01 6.925455685232426040e+06
1.130186311716909486e+01 6.918788674510669895e+06
1.125042815246392891e+01 6.912108109552484006e+06
1.119921315075177581e+01 6.905414073514484800e+06
1.114820322000274366e+01 6.898706647078705020e+06
1.109741321013327742e+01 6.891983963438132778e+06
1.104682843147884519e+01 6.885248066529633477e+06
1.099646344257712904e+01 6.878497098467882723e+06
1.094630375388702781e+01 6.871733089801732451e+06
1.089634948619666410e+01 6.864954188583823852e+06
1.084661477059622925e+01 6.858160493325582705e+06
1.079708541207809169e+01 6.851354017371742055e+06
1.074776146405302413e+01 6.844532916003491729e+06
1.069864295741693994e+01 6.837697285796673037e+06
1.064972990101224504e+01 6.830847214234667830e+06
1.060100882372731235e+01 6.823982795495545492e+06
1.055250672067078632e+01 6.817102217124789022e+06
1.050420996563692633e+01 6.810209384925072081e+06
1.045610535950977038e+01 6.803302471250058152e+06
1.040820615084842871e+01 6.796379670197898522e+06
1.036051222277510142e+01 6.789442976849991828e+06
1.031301064101780973e+01 6.782492474794695154e+06
1.026570157156536922e+01 6.775526367796318606e+06
1.021859774259376152e+01 6.768544757131342776e+06
1.017169895846250505e+01 6.761549616853062995e+06
1.012498025316005013e+01 6.754541025382656604e+06
1.007846656297221877e+01 6.747515335694186389e+06
1.003214546545724950e+01 6.740476385154440068e+06
9.986029066835705237e+00 6.733422396590762772e+06
9.940093143953028232e+00 6.726355312493013218e+06
9.894349863330381467e+00 6.719271515141524374e+06
9.848799200660474540e+00 6.712172959690278396e+06
9.803441112063014273e+00 6.705059740225287154e+06
9.758263960461228237e+00 6.697931943854165263e+06
9.713279431253422302e+00 6.690787831539710984e+06
9.668487421853329877e+00 6.683629344482547604e+06
9.623887811744706866e+00 6.676456563413084485e+06
9.579458077839420937e+00 6.669269577111135237e+06
9.535231922595542642e+00 6.662064837180298753e+06
9.491175871974082412e+00 6.654847904840003699e+06
9.447312115538915478e+00 6.647613417475800030e+06
9.403629618301232895e+00 6.640365106741392054e+06
9.360139157389161468e+00 6.633101252123639919e+06
9.316819200838549975e+00 6.625823748127876781e+06
9.273680576887711524e+00 6.618529086401491426e+06
9.230723271212381675e+00 6.611219173259465955e+06
9.187947250884313632e+00 6.603894104240119457e+06
9.145352464762654066e+00 6.596553975327811204e+06
9.102928636953279806e+00 6.589198878775173798e+06
9.060696180054266691e+00 6.581827129418210126e+06
9.018624623174481769e+00 6.574442382489643991e+06
8.976754162800673953e+00 6.567039406473240815e+06
8.935024936912592253e+00 6.559625381239424460e+06
8.893447569674604480e+00 6.552189791093367152e+06
8.852119683549917184e+00 6.544734570571627468e+06
8.810943125962698019e+00 6.537277377890619449e+06
8.769918421181182921e+00 6.529800668283347972e+06
8.729046067033127798e+00 6.522304582212828100e+06
8.688420399937994532e+00 6.514789269445611164e+06
8.647853352629040202e+00 6.507272234116564505e+06
8.607532305327376676e+00 6.499718739995642565e+06
8.567363808576184070e+00 6.492163737690666690e+06
8.527348253160697666e+00 6.484589887197722681e+06
8.487486005958141178e+00 6.476997326137957163e+06
8.447866671705529740e+00 6.469386187592388131e+06
8.408311302204367621e+00 6.461773755489120260e+06
8.368997985665433959e+00 6.454125717993142083e+06
8.329837754121456328e+00 6.446476582842788659e+06
8.290830879005508081e+00 6.438809216234015301e+06
8.251977610214183301e+00 6.431123748314345255e+06
8.213278176507984085e+00 6.423420304535239935e+06
8.174816962401600051e+00 6.415699010669626296e+06
8.136425099587034637e+00 6.407976888383183628e+06
8.098187641021908689e+00 6.400220115531466901e+06
8.060186821052250039e+00 6.392445856754830107e+06
8.022257910264622538e+00 6.384671028656050563e+06
7.984564518157805324e+00 6.376862012764230371e+06
7.947024666947006821e+00 6.369052586749209091e+06
7.909559065921827781e+00 6.361225963362484239e+06
7.872327211427556648e+00 6.353365601826232858e+06
7.835249109848652083e+00 6.345505064453572035e+06
7.798324798958278237e+00 6.337627665775694884e+06
